BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL,Month,Year,AQI_category
0.0,1.0,0.0,0.0,0.0,15.428571428571429,45.95238095238095,69.71428571428571,45.95238095238095,7.190476190476191,4.666666666666667,6.142857142857143,1.0,1.1428571428571428,7,17,1
0.0,1.0,0.0,0.0,0.0,15.947368421052632,44.78947368421053,69.3157894736842,34.473684210526315,8.31578947368421,5.421052631578948,5.7368421052631575,1.0,1.1578947368421053,7,17,1
0.0,1.0,0.0,0.0,0.0,7.291666666666667,27.333333333333332,38.583333333333336,55.666666666666664,6.25,4.458333333333333,5.875,1.0,0.375,7,17,1
0.0,1.0,0.0,0.0,0.0,5.791666666666667,23.541666666666668,32.541666666666664,80.5,4.333333333333333,3.0416666666666665,5.958333333333333,1.0,0.0,7,17,2
0.0,1.0,0.0,0.0,0.0,6.916666666666667,33.625,44.333333333333336,65.83333333333333,4.375,3.4583333333333335,6.125,1.0,0.08333333333333333,7,17,2
0.0,1.0,0.0,0.0,0.0,8.318181818181818,42.72727272727273,55.72727272727273,50.63636363636363,6.363636363636363,4.636363636363637,6.363636363636363,1.0,0.3181818181818182,0,17,1
0.0,1.0,0.0,0.045454545454545456,0.0,12.863636363636363,45.0,64.63636363636364,56.36363636363637,9.909090909090908,7.2727272727272725,2.909090909090909,1.0,0.6363636363636364,0,17,1
0.0,1.0,0.0,0.0,0.0,15.304347826086957,37.69565217391305,61.21739130434783,57.0,7.521739130434782,5.434782608695652,1.0,1.0,0.4782608695652174,0,17,1
0.0,1.0,0.0,0.0,0.0,15.454545454545455,38.63636363636363,62.5,62.22727272727273,5.2272727272727275,2.909090909090909,1.0,1.0,0.6363636363636364,0,17,1
0.0,1.0,0.0,0.0,0.0,12.4,44.8,63.8,54.333333333333336,10.6,5.733333333333333,1.0666666666666667,1.0,2.4,0,17,1
0.0,1.0,0.0,0.0,0.0,12.416666666666666,58.833333333333336,78.0,38.0,13.916666666666666,8.75,1.25,1.0,2.5,0,17,1
0.0,1.0,0.0,0.0,0.0,11.708333333333334,48.333333333333336,66.25,50.416666666666664,5.666666666666667,4.416666666666667,1.0,1.0,0.4166666666666667,0,17,1
0.0,1.0,0.0,0.0,0.0,8.166666666666666,33.833333333333336,46.5,53.875,6.541666666666667,5.416666666666667,1.0,1.0,0.041666666666666664,0,17,1
0.0,1.0,0.0,0.0,0.0,17.434782608695652,42.26086956521739,69.0,62.130434782608695,4.043478260869565,3.8260869565217392,1.0,1.0,0.5217391304347826,0,17,1
0.0,1.0,0.0,0.0,0.0,18.666666666666668,54.291666666666664,82.66666666666667,48.833333333333336,5.125,4.208333333333333,1.0,1.0,0.6666666666666666,0,17,1
0.0,1.0,0.0,0.0,0.0,18.0,53.78947368421053,81.47368421052632,51.31578947368421,5.894736842105263,4.473684210526316,1.0,1.0,1.7894736842105263,0,17,1
0.0,1.0,0.0,0.0,0.0,18.0,48.95454545454545,76.5,52.0,5.909090909090909,4.318181818181818,1.0,1.0,0.8181818181818182,0,17,1
0.0,1.0,0.0,0.0,0.0,16.523809523809526,50.476190476190474,75.95238095238095,57.095238095238095,7.0,5.285714285714286,1.0,1.0,0.6190476190476191,0,17,1
0.0,1.0,0.0,0.0,0.0,16.526315789473685,51.0,76.42105263157895,45.36842105263158,8.210526315789474,7.0,1.263157894736842,1.0,1.1578947368421053,0,17,1
0.0,1.0,0.0,0.0,0.0,11.08695652173913,37.04347826086956,54.08695652173913,43.91304347826087,6.260869565217392,4.782608695652174,1.0,1.0,0.21739130434782608,0,17,1
0.0,1.0,0.0,0.0,0.0,13.208333333333334,43.208333333333336,63.583333333333336,57.25,6.416666666666667,4.916666666666667,1.0,1.0,0.7916666666666666,0,17,1
0.0,1.0,0.0,0.0,0.0,19.8125,62.4375,92.6875,37.75,10.5625,7.0625,1.0625,1.0,2.875,0,17,1
0.0,1.0,0.0,0.0,0.0,16.5,55.125,80.3125,57.0,12.625,8.875,1.0,1.0,1.8125,0,17,1
0.0,1.0,0.0,0.0,0.0,9.863636363636363,43.72727272727273,58.81818181818182,72.72727272727273,17.636363636363637,9.090909090909092,1.0,1.0,1.1363636363636365,0,17,2
0.0,1.0,0.0,0.0,0.0,9.090909090909092,38.18181818181818,52.04545454545455,70.5909090909091,24.09090909090909,11.409090909090908,1.0,1.0,0.5454545454545454,0,17,2
0.0,1.0,0.0,0.0,0.0,6.363636363636363,40.81818181818182,50.63636363636363,57.5,23.636363636363637,11.5,1.0,1.0,1.3636363636363635,0,17,1
0.0,1.0,0.0,0.0,0.0,9.45,42.45,57.0,54.1,22.15,11.1,1.05,1.0,0.6,0,17,1
0.0,1.0,0.0,0.0,0.0,12.5,56.6,75.9,38.8,18.4,8.05,1.05,1.0,2.05,0,17,1
0.0,1.0,0.0,0.0,0.0,10.055555555555555,45.111111111111114,60.833333333333336,51.72222222222222,20.055555555555557,8.222222222222221,1.0555555555555556,1.0,1.5,0,17,1
0.0,1.0,0.0,0.0,0.0,11.666666666666666,55.166666666666664,72.88888888888889,52.333333333333336,22.88888888888889,10.777777777777779,1.0,1.0,2.5,0,17,1
0.0,1.0,0.0,0.0,0.0,14.666666666666666,60.791666666666664,83.20833333333333,49.708333333333336,20.458333333333332,10.291666666666666,1.0,1.0,2.0,0,17,1
0.0,1.0,0.0,0.0,0.0,13.904761904761905,47.76190476190476,69.19047619047619,56.285714285714285,14.857142857142858,7.095238095238095,1.0,1.0,1.1428571428571428,0,17,1
0.0,1.0,0.0,0.0,0.0,8.541666666666666,30.666666666666668,43.708333333333336,63.416666666666664,12.791666666666666,7.625,1.0,1.0,0.08333333333333333,0,17,1
0.0,1.0,0.0,0.0,0.0,7.208333333333333,29.666666666666668,40.791666666666664,67.79166666666667,5.166666666666667,3.5833333333333335,1.0,1.0,0.0,0,17,2
0.0,1.0,0.0,0.0,0.0,10.125,37.75,53.333333333333336,60.208333333333336,4.25,3.3333333333333335,2.8333333333333335,1.0,0.5833333333333334,0,17,1
0.0,1.0,0.0,0.0,0.0,3.9166666666666665,31.708333333333332,37.916666666666664,67.20833333333333,3.9583333333333335,3.375,4.0,1.0,0.125,8,17,2
0.0,1.0,0.0,0.0,0.0,7.416666666666667,39.041666666666664,50.208333333333336,58.5,8.125,5.75,4.0,1.0,0.375,8,17,1
0.0,1.0,0.0,0.0,0.0,13.727272727272727,49.68181818181818,70.68181818181819,50.22727272727273,8.0,5.7272727272727275,4.590909090909091,1.0,1.7272727272727273,8,17,1
0.0,1.0,0.0,0.0,0.0,8.333333333333334,43.041666666666664,55.75,65.29166666666667,7.458333333333333,5.083333333333333,4.208333333333333,1.0,1.1666666666666667,8,17,2
0.0,1.0,0.0,0.0,0.0,5.130434782608695,34.30434782608695,42.21739130434783,75.8695652173913,11.869565217391305,7.6521739130434785,4.217391304347826,1.0,0.6521739130434783,8,17,2
0.0,1.0,0.0,0.0,0.0,3.5,30.5,36.041666666666664,77.20833333333333,8.916666666666666,5.791666666666667,4.0,1.0,0.20833333333333334,8,17,2
0.0,1.0,0.0,0.0,0.0,12.55,50.7,69.8,46.4,12.35,9.4,4.0,1.0,2.0,8,17,1
0.0,1.0,0.0,0.0,0.0,14.222222222222221,58.27777777777778,80.16666666666667,41.166666666666664,12.833333333333334,9.277777777777779,4.0,1.0,2.1666666666666665,8,17,1
0.0,1.0,0.0,0.09523809523809523,0.0,13.19047619047619,54.57142857142857,75.14285714285714,57.904761904761905,15.047619047619047,11.19047619047619,4.0,1.0,1.6666666666666667,8,17,1
0.0,1.0,0.0,0.0,0.0,7.409090909090909,40.27272727272727,51.77272727272727,62.18181818181818,10.545454545454545,7.636363636363637,4.0,1.0,1.6363636363636365,8,17,1
0.0,1.0,0.0,0.0,0.0,14.5,53.5,75.68181818181819,52.95454545454545,15.681818181818182,11.0,4.0,1.0,1.6363636363636365,8,17,1
0.0,1.0,0.0,0.0,0.0,5.833333333333333,35.0,43.958333333333336,69.0,9.333333333333334,5.958333333333333,4.0,1.0,0.75,8,17,2
0.0,1.0,0.0,0.0,0.0,3.7083333333333335,26.291666666666668,31.875,71.70833333333333,6.541666666666667,4.916666666666667,4.0,1.0,0.25,8,17,2
0.0,1.0,0.0,0.0,0.0,6.291666666666667,33.666666666666664,43.333333333333336,65.75,5.0,3.6666666666666665,4.0,1.0,1.0416666666666667,8,17,2
0.0,1.0,0.0,0.0,0.0,3.0,27.166666666666668,31.708333333333332,83.875,6.083333333333333,4.291666666666667,4.0,1.0,0.3333333333333333,8,17,2
0.0,1.0,0.0,0.0,0.0,6.3478260869565215,40.34782608695652,50.30434782608695,88.3913043478261,10.695652173913043,6.391304347826087,4.0,1.0,1.0869565217391304,8,17,3
0.0,1.0,0.0,0.0,0.0,9.75,53.6,68.45,78.1,10.85,6.5,4.15,1.0,1.5,8,17,2
0.0,1.0,0.0,0.0,0.0,8.875,52.708333333333336,66.33333333333333,70.625,12.458333333333334,9.541666666666666,4.0,1.0,1.7083333333333333,8,17,2
0.0,1.0,0.0,0.0,0.0,5.541666666666667,41.708333333333336,50.25,72.70833333333333,9.75,7.0,4.0,1.0,1.0,8,17,2
0.0,1.0,0.0,0.0,0.0,3.782608695652174,34.43478260869565,39.95652173913044,92.26086956521739,8.521739130434783,6.521739130434782,4.0,1.0,0.30434782608695654,8,17,3
0.0,1.0,0.0,0.0,0.0,11.454545454545455,50.81818181818182,68.36363636363636,70.36363636363636,10.681818181818182,7.545454545454546,4.0,1.0,1.2727272727272727,8,17,2
0.0,1.0,0.0,0.0,0.0,11.533333333333333,51.53333333333333,69.13333333333334,58.0,9.733333333333333,6.8,4.0,1.0,1.9333333333333333,8,17,1
0.0,1.0,0.0,0.0,0.0,11.058823529411764,55.05882352941177,72.11764705882354,69.0,12.470588235294118,8.882352941176471,4.0,1.0,2.9411764705882355,8,17,2
0.0,1.0,0.0,0.0,0.0,11.3,54.65,72.15,67.2,13.85,9.0,4.0,1.0,1.85,8,17,2
0.0,1.0,0.0,0.0,0.0,16.61111111111111,55.44444444444444,81.05555555555556,56.5,9.333333333333334,7.111111111111111,4.0,1.0,1.5555555555555556,8,17,1
0.0,1.0,0.0,0.0,0.0,11.8,45.7,63.9,51.5,10.65,8.9,3.95,1.0,0.95,8,17,1
0.0,1.0,0.0,0.0,0.0,6.238095238095238,35.57142857142857,45.19047619047619,67.04761904761905,9.142857142857142,7.380952380952381,3.857142857142857,1.0,0.5714285714285714,8,17,2
0.0,1.0,0.0,0.0,0.0,17.291666666666668,55.333333333333336,81.83333333333333,42.375,9.0,7.291666666666667,4.0,1.0,1.5,8,17,1
0.0,1.0,0.0,0.0,0.0,17.736842105263158,58.89473684210526,85.94736842105263,34.36842105263158,10.578947368421053,8.578947368421053,4.0,1.0,2.4210526315789473,8,17,1
0.0,1.0,0.0,0.0,0.0,19.5,54.18181818181818,83.86363636363636,46.77272727272727,10.545454545454545,8.045454545454545,4.0,1.0,1.6363636363636365,8,17,1
0.0,1.0,0.0,0.14285714285714285,0.0,14.952380952380953,49.57142857142857,72.52380952380952,59.476190476190474,10.047619047619047,7.9523809523809526,4.0,1.0,1.0952380952380953,8,17,1
0.0,1.0,0.0,0.11764705882352941,0.0,15.058823529411764,57.94117647058823,81.11764705882354,47.35294117647059,13.117647058823529,9.647058823529411,4.0,1.0,1.8823529411764706,6,17,1
0.0,1.0,0.0,0.0,0.0,4.375,34.458333333333336,41.166666666666664,78.08333333333333,6.916666666666667,5.625,4.0,1.0,0.8333333333333334,6,17,2
0.0,1.0,0.0,0.0,0.0,12.5,44.22727272727273,63.5,53.22727272727273,9.136363636363637,6.863636363636363,4.0,1.0,1.0,6,17,1
0.0,1.0,0.0,0.17391304347826086,0.0,16.434782608695652,39.608695652173914,64.78260869565217,57.43478260869565,10.608695652173912,7.304347826086956,4.0,1.0,0.7391304347826086,6,17,1
0.0,1.0,0.0,0.42857142857142855,0.0,15.380952380952381,45.142857142857146,68.61904761904762,51.095238095238095,9.857142857142858,4.619047619047619,4.0,1.0,1.0476190476190477,6,17,1
0.0,1.0,0.0,0.0,0.0,13.545454545454545,45.59090909090909,66.22727272727273,49.95454545454545,8.909090909090908,6.2727272727272725,3.6818181818181817,1.0,1.4090909090909092,6,17,1
0.0,1.0,0.0,0.3684210526315789,0.0,17.157894736842106,61.10526315789474,87.47368421052632,43.1578947368421,19.473684210526315,12.68421052631579,4.052631578947368,1.0,2.5789473684210527,6,17,1
0.0,1.0,0.0,0.0,0.0,17.954545454545453,45.95454545454545,73.5,41.13636363636363,14.181818181818182,9.0,4.0,1.0,1.0454545454545454,6,17,1
0.0,1.0,0.0,0.0,0.0,12.416666666666666,40.625,59.833333333333336,43.333333333333336,16.041666666666668,10.166666666666666,4.0,1.0,0.8333333333333334,6,17,1
0.0,1.0,0.0,0.0,0.0,12.708333333333334,44.458333333333336,64.04166666666667,43.208333333333336,13.875,8.208333333333334,4.0,1.0,0.8333333333333334,6,17,1
0.0,1.0,0.0,0.2608695652173913,0.0,17.0,44.08695652173913,70.21739130434783,51.56521739130435,11.478260869565217,6.565217391304348,4.0,1.0,0.6956521739130435,6,17,1
0.0,1.0,0.0,0.14285714285714285,0.0,15.142857142857142,48.95238095238095,72.14285714285714,47.42857142857143,13.095238095238095,7.476190476190476,4.0476190476190474,1.0,2.1904761904761907,6,17,1
0.0,1.0,0.0,0.0,0.0,6.291666666666667,37.208333333333336,46.791666666666664,70.125,11.958333333333334,6.625,4.0,1.0,1.375,6,17,2
0.0,1.0,0.0,0.0,0.0,7.833333333333333,42.791666666666664,54.708333333333336,65.83333333333333,16.875,9.875,4.0,1.0,1.4166666666666667,6,17,2
0.0,1.0,0.0,0.0,0.0,14.45,52.6,75.0,60.55,23.7,13.15,4.15,1.0,2.05,6,17,1
0.0,1.0,0.0,0.0,0.0,5.458333333333333,28.5,37.041666666666664,57.166666666666664,17.125,10.625,4.0,1.0,0.7916666666666666,6,17,1
0.0,1.0,0.0,0.0,0.0,2.7083333333333335,27.375,31.541666666666668,79.25,13.083333333333334,6.833333333333333,4.0,1.0,0.2916666666666667,6,17,2
0.0,1.0,0.0,0.0,0.0,9.5,40.083333333333336,54.708333333333336,58.125,13.208333333333334,6.833333333333333,4.0,1.0,1.2916666666666667,6,17,1
0.0,1.0,0.0,0.08695652173913043,0.0,7.869565217391305,41.78260869565217,53.869565217391305,73.91304347826087,20.82608695652174,9.0,4.0,1.0,1.2173913043478262,6,17,2
0.0,1.0,0.0,0.1875,0.0,9.5,49.8125,64.5625,62.25,26.125,11.0625,4.0,1.0,1.5625,6,17,1
0.0,1.0,0.0,0.0,0.0,10.428571428571429,49.333333333333336,65.14285714285714,78.04761904761905,25.285714285714285,9.904761904761905,4.0,1.0,1.1428571428571428,6,17,2
0.0,1.0,0.0,0.0,0.0,8.8,66.0,79.33333333333333,63.8,30.266666666666666,14.866666666666667,4.066666666666666,1.0,2.1333333333333333,6,17,1
0.0,1.0,0.0,0.0,0.0,3.625,42.4375,48.0625,67.0625,30.1875,17.4375,4.0,1.0,1.25,6,17,2
0.0,1.0,0.0,0.0,0.0,3.066666666666667,38.93333333333333,43.53333333333333,69.2,30.066666666666666,14.6,4.0,1.0,1.1333333333333333,6,17,2
0.0,1.0,0.0,0.0,0.0,8.5,46.642857142857146,59.5,66.28571428571429,33.142857142857146,14.928571428571429,4.0,1.0,1.1428571428571428,6,17,2
0.0,1.0,0.0,0.0,0.0,10.25,56.625,72.5625,64.125,49.5625,20.25,4.0,1.0,2.3125,6,17,1
0.0,1.0,0.0,0.045454545454545456,0.0,13.954545454545455,55.36363636363637,76.81818181818181,61.72727272727273,42.40909090909091,17.545454545454547,4.045454545454546,1.0,1.5,6,17,1
0.0,1.0,0.0,0.08333333333333333,0.0,12.041666666666666,55.958333333333336,74.45833333333333,62.625,32.25,17.166666666666668,4.0,1.0,2.375,6,17,1
0.0,1.0,0.0,0.0,0.0,7.166666666666667,43.583333333333336,54.708333333333336,72.70833333333333,31.541666666666668,16.083333333333332,4.0,1.0,1.125,6,17,2
0.0,1.0,0.0,0.0,0.0,5.375,33.75,42.166666666666664,67.0,25.5,13.458333333333334,4.0,1.0,0.625,6,17,2
0.0,1.0,0.0,0.0,0.0,6.166666666666667,30.666666666666668,39.958333333333336,62.541666666666664,17.166666666666668,8.375,4.0,1.0,0.20833333333333334,5,17,1
0.0,1.0,0.0,0.0,0.0,15.375,45.333333333333336,69.04166666666667,72.20833333333333,22.583333333333332,10.541666666666666,4.0,1.0,0.8333333333333334,5,17,2
0.0,1.0,0.0,0.05,0.0,11.55,50.05,67.75,68.6,23.6,11.35,4.0,1.0,1.6,5,17,2
0.0,1.0,0.0,0.0,0.0,18.25,54.375,82.25,62.0625,29.125,13.25,4.0,1.0,2.6875,5,17,1
0.0,1.0,0.0,0.0,0.0,8.105263157894736,46.578947368421055,59.10526315789474,74.15789473684211,22.0,9.157894736842104,4.0,1.0,1.105263157894737,5,17,2
0.0,1.0,0.0,0.0,0.0,7.363636363636363,43.95454545454545,55.18181818181818,77.5,22.09090909090909,10.727272727272727,4.0,1.0,2.0,5,17,2
0.0,1.0,0.0,0.0,0.0,3.933333333333333,35.53333333333333,41.266666666666666,78.6,24.333333333333332,10.666666666666666,4.0,1.0,1.4,5,17,2
0.0,1.0,0.0,0.0,0.0,2.5789473684210527,31.0,35.0,78.47368421052632,25.05263157894737,14.368421052631579,4.0,1.0,0.7894736842105263,5,17,2
0.0,1.0,0.0,0.0,0.0,7.863636363636363,46.54545454545455,58.5,78.54545454545455,26.954545454545453,13.5,4.0,1.0,1.5,5,17,2
0.0,1.0,0.0,0.0,0.0,4.052631578947368,38.73684210526316,45.21052631578947,94.89473684210526,27.63157894736842,17.263157894736842,4.0,1.0,1.368421052631579,5,17,3
0.0,1.0,0.0,0.0,0.0,8.333333333333334,51.791666666666664,64.5,86.54166666666667,31.25,16.541666666666668,4.0,1.0,1.5,5,17,2
0.0,1.0,0.0,0.0,0.0,6.176470588235294,44.64705882352941,54.1764705882353,81.58823529411765,27.470588235294116,13.294117647058824,4.0,1.0,1.1764705882352942,5,17,2
0.0,1.0,0.0,0.09523809523809523,0.0,8.0,44.61904761904762,56.61904761904762,80.38095238095238,38.476190476190474,18.61904761904762,4.0,1.0,1.2380952380952381,5,17,2
0.0,1.0,0.0,0.0,0.0,5.235294117647059,40.294117647058826,48.35294117647059,77.3529411764706,35.588235294117645,16.58823529411765,4.0,1.0,0.7647058823529411,5,17,2
0.0,1.0,0.0,0.0,0.0,5.25,33.458333333333336,41.208333333333336,73.83333333333333,28.958333333333332,13.708333333333334,4.0,1.0,0.4166666666666667,5,17,2
0.0,1.0,0.0,0.0,0.0,9.0,38.25,51.95,75.05,21.4,12.0,4.0,1.0,1.0,5,17,2
0.0,1.0,0.0,0.0,0.0,6.315789473684211,37.8421052631579,47.473684210526315,81.6842105263158,24.05263157894737,12.631578947368421,4.0,1.0,1.2105263157894737,5,17,2
0.0,1.0,0.0,0.0,0.0,11.045454545454545,55.68181818181818,72.5909090909091,71.5909090909091,35.5,13.590909090909092,4.181818181818182,1.0,1.7727272727272727,5,17,2
0.0,1.0,0.0,0.0,0.0,12.428571428571429,66.0,85.0,59.523809523809526,31.952380952380953,14.238095238095237,4.0,1.0,2.857142857142857,5,17,1
0.0,1.0,0.0,0.0,0.0,8.277777777777779,50.72222222222222,63.55555555555556,66.27777777777777,26.833333333333332,13.166666666666666,4.0,1.0,1.8888888888888888,5,17,2
0.0,1.0,0.0,0.0,0.0,2.8636363636363638,24.59090909090909,29.0,77.5,16.772727272727273,10.818181818181818,4.0,1.0,0.5454545454545454,5,17,2
0.0,1.0,0.0,0.0,0.0,1.9375,21.9375,24.9375,80.125,18.375,9.3125,4.0,1.0,0.1875,5,17,2
0.0,1.0,0.0,0.0,0.0,10.227272727272727,49.27272727272727,65.0909090909091,67.86363636363636,28.772727272727273,14.727272727272727,4.0,1.0,1.4090909090909092,5,17,2
0.0,1.0,0.0,0.0,0.0,11.285714285714286,49.333333333333336,66.57142857142857,74.23809523809524,31.285714285714285,16.714285714285715,4.0476190476190474,1.0,1.8095238095238095,5,17,2
0.0,1.0,0.0,0.3333333333333333,0.0,10.38888888888889,57.333333333333336,73.5,66.22222222222223,27.555555555555557,12.61111111111111,4.055555555555555,1.0,2.3333333333333335,5,17,2
0.0,1.0,0.0,0.26666666666666666,0.0,13.066666666666666,60.266666666666666,80.2,72.13333333333334,33.733333333333334,17.533333333333335,4.066666666666666,1.0,2.8,5,17,2
0.0,1.0,0.0,0.05555555555555555,0.0,10.944444444444445,57.888888888888886,74.5,69.55555555555556,32.666666666666664,17.77777777777778,4.055555555555555,1.0,1.9444444444444444,5,17,2
0.0,1.0,0.0,0.0,0.0,5.0,39.73684210526316,47.473684210526315,72.73684210526316,25.36842105263158,12.368421052631579,4.0,1.0,0.7894736842105263,5,17,2
0.0,1.0,0.0,0.0,0.0,4.217391304347826,29.304347826086957,35.56521739130435,75.95652173913044,21.043478260869566,10.217391304347826,4.0,1.0,0.5217391304347826,5,17,2
0.0,1.0,0.0,0.125,0.0,10.1875,60.375,76.0,46.875,33.875,15.5,4.1875,1.0,1.9375,5,17,1
0.0,1.0,0.0,0.0,0.0,10.0,58.470588235294116,74.0,49.470588235294116,33.88235294117647,14.823529411764707,4.117647058823529,1.0,4.176470588235294,5,17,1
0.0,1.0,0.0,0.0,0.0,7.090909090909091,51.72727272727273,62.45454545454545,67.27272727272727,32.45454545454545,16.181818181818183,4.7272727272727275,1.0,2.909090909090909,1,17,2
0.0,1.0,0.0,0.0,0.0,7.8,52.1,64.2,65.3,33.6,14.9,4.5,1.0,2.6,1,17,2
0.0,1.0,0.0,0.0,0.0,5.083333333333333,47.75,55.583333333333336,69.83333333333333,45.083333333333336,21.833333333333332,4.333333333333333,1.0,2.75,1,17,2
0.0,1.0,0.0,0.0,0.0,2.5714285714285716,33.42857142857143,37.142857142857146,73.64285714285714,33.214285714285715,15.5,4.0,1.0,0.9285714285714286,1,17,2
0.0,1.0,0.0,0.0,0.0,1.0909090909090908,18.545454545454547,20.272727272727273,95.27272727272727,28.90909090909091,13.545454545454545,4.0,1.0,0.45454545454545453,1,17,3
0.0,1.0,0.0,0.0,0.0,5.5,47.166666666666664,55.583333333333336,71.0,37.916666666666664,18.333333333333332,4.333333333333333,1.0,1.4166666666666667,1,17,2
0.0,1.0,0.0,0.0,0.0,6.416666666666667,51.0,60.75,66.0,49.5,16.333333333333332,4.5,1.0,1.9166666666666667,1,17,2
0.0,1.0,0.0,0.0,0.0,6.2105263157894735,47.21052631578947,56.78947368421053,66.0,40.73684210526316,15.052631578947368,4.473684210526316,1.0,1.368421052631579,1,17,2
0.0,1.0,0.0,0.0,0.0,5.681818181818182,36.22727272727273,45.04545454545455,72.0,25.727272727272727,11.5,4.0,1.0,1.5909090909090908,1,17,2
0.0,1.0,0.0,0.0,0.0,4.285714285714286,27.238095238095237,34.0,74.28571428571429,28.571428571428573,13.047619047619047,4.0,1.0,0.7142857142857143,1,17,2
0.0,1.0,0.0,0.0,0.0,3.1666666666666665,22.72222222222222,27.61111111111111,73.22222222222223,41.5,21.944444444444443,4.0,1.0,0.5,1,17,2
0.0,1.0,0.0,0.0,0.0,3.176470588235294,26.058823529411764,30.88235294117647,73.76470588235294,40.11764705882353,20.11764705882353,4.0588235294117645,1.0,0.35294117647058826,1,17,2
0.0,1.0,0.0,0.0,0.0,7.333333333333333,39.857142857142854,50.80952380952381,62.80952380952381,30.38095238095238,16.38095238095238,4.0476190476190474,1.0,1.1904761904761905,1,17,1
0.0,1.0,0.0,0.0,0.0,3.7142857142857144,29.285714285714285,35.0,68.33333333333333,23.571428571428573,13.095238095238095,4.142857142857143,1.0,2.0476190476190474,1,17,2
0.0,1.0,0.0,0.0,0.0,2.6470588235294117,20.11764705882353,24.294117647058822,70.76470588235294,20.764705882352942,11.529411764705882,4.0,1.0,0.5882352941176471,1,17,2
0.0,1.0,0.0,0.0,0.0,3.8125,28.875,34.8125,72.0,36.75,18.25,4.4375,1.0,1.0625,1,17,2
0.0,1.0,0.0,0.0,0.0,3.65,32.65,38.2,70.25,26.35,15.5,4.05,1.0,1.1,1,17,2
0.0,1.0,0.0,0.0,0.0,2.35,19.1,22.4,60.0,18.3,11.3,4.0,1.0,0.35,1,17,1
0.0,1.0,0.0,0.0,0.0,1.6666666666666667,17.933333333333334,20.533333333333335,69.93333333333334,21.333333333333332,13.8,4.0,1.0,0.0,1,17,2
0.0,1.0,0.0,0.0,0.0,4.777777777777778,42.05555555555556,49.55555555555556,62.888888888888886,27.944444444444443,14.333333333333334,4.0,1.0,1.0555555555555556,1,17,1
0.0,1.0,0.0,0.0,0.0,6.2,48.6,57.8,71.13333333333334,28.4,16.866666666666667,4.466666666666667,1.0,1.8,1,17,2
0.0,1.0,0.0,0.0,0.0,6.277777777777778,50.888888888888886,60.5,65.83333333333333,33.22222222222222,17.833333333333332,4.444444444444445,1.0,2.0,1,17,2
0.0,1.0,0.0,0.07142857142857142,0.0,6.428571428571429,57.42857142857143,67.28571428571429,73.07142857142857,38.142857142857146,19.785714285714285,4.214285714285714,1.0,3.0714285714285716,1,17,2
0.0,1.0,0.0,0.0,0.0,5.647058823529412,44.529411764705884,53.0,66.88235294117646,31.58823529411765,19.235294117647058,4.176470588235294,1.0,1.588235294117647,1,17,2
0.0,1.0,0.0,0.0,0.0,2.210526315789474,27.0,30.42105263157895,71.10526315789474,26.473684210526315,17.473684210526315,4.0,1.0,0.8947368421052632,1,17,2
0.0,1.0,0.0,0.0,0.0,2.764705882352941,24.647058823529413,28.88235294117647,67.52941176470588,26.58823529411765,13.882352941176471,4.0,1.0,0.17647058823529413,1,17,2
0.0,1.0,0.0,0.0,0.0,14.714285714285714,56.42857142857143,79.0,62.57142857142857,25.214285714285715,13.214285714285714,4.642857142857143,1.0,2.0,1,17,1
0.0,1.0,0.0,0.0,0.0,8.1,52.3,64.8,69.9,48.7,22.6,4.5,1.0,1.9,1,17,2
0.0,1.0,0.0,0.1111111111111111,0.0,7.777777777777778,45.111111111111114,56.888888888888886,82.33333333333333,31.0,14.555555555555555,4.111111111111111,1.0,2.0,1,17,2
0.0,1.0,0.0,0.0,0.0,5.3,31.5,39.3,63.2,34.8,22.3,4.0,1.0,0.5,1,17,1
0.0,1.0,0.0,0.0,0.0,5.384615384615385,40.15384615384615,48.38461538461539,62.76923076923077,35.23076923076923,22.53846153846154,4.0,1.0,1.2307692307692308,1,17,1
0.0,1.0,0.0,0.0,0.0,2.923076923076923,26.846153846153847,31.23076923076923,60.23076923076923,31.153846153846153,20.846153846153847,4.0,1.0,0.38461538461538464,11,17,1
0.0,1.0,0.0,0.0,0.0,2.5555555555555554,27.77777777777778,31.22222222222222,53.44444444444444,27.11111111111111,18.11111111111111,4.0,1.0,0.4444444444444444,11,17,1
0.0,1.0,0.0,0.0,0.0,3.6666666666666665,37.666666666666664,43.666666666666664,75.66666666666667,50.666666666666664,25.0,4.0,1.0,1.0,11,17,2
0.0,1.0,0.0,0.0,0.0,12.0,46.0,64.0,88.0,65.0,27.0,4.0,1.0,2.0,11,17,3
0.0,1.0,0.0,0.0,0.0,13.25,37.5,57.5,63.75,47.0,22.0,4.0,1.0,3.5,11,17,1
0.0,1.0,0.0,0.0,0.0,7.769230769230769,48.61538461538461,60.46153846153846,75.3076923076923,20.0,10.846153846153847,4.0,1.0,2.8461538461538463,11,17,2
0.0,1.0,0.0,0.0,0.0,7.173913043478261,39.30434782608695,50.30434782608695,74.95652173913044,20.08695652173913,9.565217391304348,4.0,1.0,1.2608695652173914,11,17,2
0.0,1.0,0.0,0.0,0.0,5.636363636363637,39.68181818181818,48.27272727272727,55.45454545454545,17.727272727272727,9.636363636363637,4.0,1.0,1.0454545454545454,11,17,1
